ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights,c_eff_s1,band_used,c_eff_extrapolated
1786377444.436,c2,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,664,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.301,0,S3,site_s3,S3,S3,S3,166.0,0.0,0.0,356.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377445.436,c1,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.29,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377445.436,c1,search,,0.0,31.1,20.71,11.04,S3,0,,0,4474.0,obs,498,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.04,S3,7.29,0,S3,site_s3,S3,S3,S3,124.5,0.0,0.0,147.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377445.436,c1,recommend,,0.0,26.76,14.03,3.98,S3,0,,0,200.0,obs,666,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.98,S3,7.29,0,S3,site_s3,S3,S3,S3,166.5,0.0,0.0,177.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377445.436,c2,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.29,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,200.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377445.436,c2,search,,0.0,31.1,20.71,11.04,S3,0,,0,4474.0,obs,498,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.04,S3,7.29,0,S3,site_s3,S3,S3,S3,124.5,0.0,0.0,325.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377445.436,c2,recommend,,0.0,26.76,14.03,3.98,S3,0,,0,200.0,obs,666,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.98,S3,7.29,0,S3,site_s3,S3,S3,S3,166.5,0.0,0.0,355.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377446.436,c1,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,332,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.808,0,S3,site_s3,S3,S3,S3,83.0,0.0,0.0,23.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377446.436,c1,search,,0.0,31.1,20.71,11.1,S3,0,,0,4474.0,obs,500,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.1,S3,7.808,0,S3,site_s3,S3,S3,S3,125.0,0.0,0.0,148.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377446.436,c1,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,668,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.808,0,S3,site_s3,S3,S3,S3,167.0,0.0,0.0,177.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377446.436,c2,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,332,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.808,0,S3,site_s3,S3,S3,S3,83.0,0.0,0.0,200.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377446.436,c2,search,,0.0,31.1,20.71,11.1,S3,0,,0,4474.0,obs,500,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.1,S3,7.808,0,S3,site_s3,S3,S3,S3,125.0,0.0,0.0,325.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377446.436,c2,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,668,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.808,0,S3,site_s3,S3,S3,S3,167.0,0.0,0.0,355.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377447.436,c1,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,333,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.556,0,S3,site_s3,S3,S3,S3,83.0,0.0,0.0,23.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377447.436,c1,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,501,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.556,0,S3,site_s3,S3,S3,S3,125.5,0.0,0.0,148.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377447.436,c1,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.556,0,S3,site_s3,S3,S3,S3,167.5,0.0,0.0,178.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377447.436,c2,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,333,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.556,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,201.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377447.436,c2,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,501,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.556,0,S3,site_s3,S3,S3,S3,125.0,0.0,0.0,326.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377447.436,c2,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.556,0,S3,site_s3,S3,S3,S3,167.5,0.0,0.0,356.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377448.436,c1,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.622,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377448.436,c1,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.622,0,S3,site_s3,S3,S3,S3,125.5,0.0,0.0,148.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377448.436,c1,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,667,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.622,0,S3,site_s3,S3,S3,S3,167.0,0.0,0.0,178.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377448.436,c2,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.622,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,201.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377448.436,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.622,0,S3,site_s3,S3,S3,S3,125.5,0.0,0.0,327.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377448.436,c2,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,667,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.622,0,S3,site_s3,S3,S3,S3,166.5,0.0,0.0,356.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377449.436,c1,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.589,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377449.436,c1,search,,0.0,31.1,20.71,10.89,S3,0,,0,4474.0,obs,500,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.89,S3,7.589,0,S3,site_s3,S3,S3,S3,125.0,0.0,0.0,148.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377449.436,c1,recommend,,0.0,26.76,14.03,3.9,S3,0,,0,200.0,obs,666,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.9,S3,7.589,0,S3,site_s3,S3,S3,S3,166.0,0.0,0.0,178.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377449.436,c2,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.589,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,201.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377449.436,c2,search,,0.0,31.1,20.71,10.89,S3,0,,0,4474.0,obs,500,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.89,S3,7.589,0,S3,site_s3,S3,S3,S3,125.0,0.0,0.0,326.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377449.436,c2,recommend,,0.0,26.76,14.03,3.9,S3,0,,0,200.0,obs,666,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.9,S3,7.589,0,S3,site_s3,S3,S3,S3,167.0,0.0,0.0,356.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377450.436,c1,reserve,,0.0,26.34,13.67,3.52,S3,0,,0,36.0,obs,335,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.52,S3,7.328,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377450.436,c1,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,499,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.328,0,S3,site_s3,S3,S3,S3,124.5,0.0,0.0,147.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377450.436,c1,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,672,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.328,0,S3,site_s3,S3,S3,S3,168.0,0.0,0.0,177.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377450.436,c2,reserve,,0.0,26.34,13.67,3.52,S3,0,,0,36.0,obs,335,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.52,S3,7.328,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,201.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377450.436,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,499,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.328,0,S3,site_s3,S3,S3,S3,125.0,0.0,0.0,326.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377450.436,c2,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,672,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.328,0,S3,site_s3,S3,S3,S3,168.0,0.0,0.0,355.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377451.436,c1,reserve,,0.0,26.34,13.67,3.46,S3,0,,0,36.0,obs,333,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.46,S3,7.558,0,S3,site_s3,S3,S3,S3,83.0,0.0,0.0,23.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377451.436,c1,search,,0.0,31.1,20.71,10.79,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.79,S3,7.558,0,S3,site_s3,S3,S3,S3,125.5,0.0,0.0,148.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377451.436,c1,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,671,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,7.558,0,S3,site_s3,S3,S3,S3,168.0,0.0,0.0,178.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377451.436,c2,reserve,,0.0,26.34,13.67,3.46,S3,0,,0,36.0,obs,333,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.46,S3,7.558,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,201.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377451.436,c2,search,,0.0,31.1,20.71,10.79,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.79,S3,7.558,0,S3,site_s3,S3,S3,S3,125.5,0.0,0.0,327.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377451.436,c2,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,671,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,7.558,0,S3,site_s3,S3,S3,S3,167.5,0.0,0.0,357.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377452.436,c1,reserve,,0.0,26.34,13.67,3.51,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.51,S3,7.734,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377452.436,c1,search,,0.0,31.1,20.71,10.71,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.71,S3,7.734,0,S3,site_s3,S3,S3,S3,125.5,0.0,0.0,148.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377452.436,c1,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.734,0,S3,site_s3,S3,S3,S3,167.5,0.0,0.0,178.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377452.436,c2,reserve,,0.0,26.34,13.67,3.51,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.51,S3,7.734,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,201.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377452.436,c2,search,,0.0,31.1,20.71,10.71,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.71,S3,7.734,0,S3,site_s3,S3,S3,S3,125.5,0.0,0.0,327.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377452.436,c2,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.734,0,S3,site_s3,S3,S3,S3,167.5,0.0,0.0,357.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377453.436,c1,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.675,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377453.436,c1,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,505,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.675,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,149.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377453.436,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,667,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,7.675,0,S3,site_s3,S3,S3,S3,166.5,0.0,0.0,179.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377453.436,c2,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.675,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,203.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377453.436,c2,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,505,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.675,0,S3,site_s3,S3,S3,S3,126.0,0.0,0.0,329.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377453.436,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,667,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,7.675,0,S3,site_s3,S3,S3,S3,167.0,0.0,0.0,358.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377454.436,c1,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.235,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377454.436,c1,search,,0.0,31.1,20.71,11.01,S3,0,,0,4474.0,obs,500,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.01,S3,7.235,0,S3,site_s3,S3,S3,S3,125.0,0.0,0.0,148.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377454.436,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.235,0,S3,site_s3,S3,S3,S3,167.5,0.0,0.0,178.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377454.436,c2,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.235,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,201.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377454.436,c2,search,,0.0,31.1,20.71,11.01,S3,0,,0,4474.0,obs,500,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.01,S3,7.235,0,S3,site_s3,S3,S3,S3,125.0,0.0,0.0,326.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377454.436,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.235,0,S3,site_s3,S3,S3,S3,167.5,0.0,0.0,356.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377455.436,c1,reserve,,0.0,26.34,13.67,3.56,S3,0,,0,36.0,obs,333,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.56,S3,7.602,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377455.436,c1,search,,0.0,31.1,20.71,10.96,S3,0,,0,4474.0,obs,503,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.96,S3,7.602,0,S3,site_s3,S3,S3,S3,125.5,0.0,0.0,148.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377455.436,c1,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,673,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.602,0,S3,site_s3,S3,S3,S3,168.0,0.0,0.0,178.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377455.436,c2,reserve,,0.0,26.34,13.67,3.56,S3,0,,0,36.0,obs,333,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.56,S3,7.602,0,S3,site_s3,S3,S3,S3,83.0,0.0,0.0,201.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377455.436,c2,search,,0.0,31.1,20.71,10.96,S3,0,,0,4474.0,obs,503,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.96,S3,7.602,0,S3,site_s3,S3,S3,S3,126.0,0.0,0.0,327.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377455.436,c2,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,673,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.602,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,357.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377456.435,c1,reserve,,0.0,26.34,13.67,3.55,S3,0,,0,36.0,obs,333,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.55,S3,7.296,0,S3,site_s3,S3,S3,S3,83.0,0.0,0.0,23.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377456.435,c1,search,,0.0,31.1,20.71,10.95,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.95,S3,7.296,0,S3,site_s3,S3,S3,S3,126.0,0.0,0.0,149.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377456.435,c1,recommend,,0.0,26.76,14.03,3.9,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.9,S3,7.296,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,179.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377456.435,c2,reserve,,0.0,26.34,13.67,3.55,S3,0,,0,36.0,obs,333,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.55,S3,7.296,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,202.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377456.435,c2,search,,0.0,31.1,20.71,10.95,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.95,S3,7.296,0,S3,site_s3,S3,S3,S3,126.0,0.0,0.0,328.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377456.435,c2,recommend,,0.0,26.76,14.03,3.9,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.9,S3,7.296,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,358.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377457.436,c1,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,335,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.662,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377457.436,c1,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.662,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,149.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377457.436,c1,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,671,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.662,0,S3,site_s3,S3,S3,S3,168.0,0.0,0.0,179.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377457.436,c2,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,335,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.662,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,203.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377457.436,c2,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.662,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,329.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377457.436,c2,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,671,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.662,0,S3,site_s3,S3,S3,S3,167.5,0.0,0.0,359.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377458.436,c1,reserve,,0.0,26.34,13.67,3.53,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.53,S3,7.566,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
